time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW]
1451624540,1.04615,0.003466667,1.04615,0.00005,0.07015,0.6408,0.04295,0.00545,0.0074,0.013683333,0.00065,0.00025,0.0000333,0.03205,0.001,0.004266667,0.001566667
1451624541,0.9656,0.00345,0.9656,0.0000667,0.069683333,0.5766,0.042816667,0.0054,0.00735,0.013483333,0.00065,0.000216667,0.0000167,0.03185,0.001,0.004233333,0.001533333
1451624542,0.612366667,0.003466667,0.612366667,0,0.069583333,0.2362,0.043233333,0.046066667,0.007133333,0.01325,0.0006,0.0000833,0,0.031933333,0.001,0.004266667,0.001633333
1451624543,0.5254,0.003466667,0.5254,0,0.0695,0.06335,0.043333333,0.140833333,0.007066667,0.0132,0.000433333,0.0000667,0.0000167,0.03205,0.001,0.004283333,0.001583333
1451624544,0.5138,0.003416667,0.5138,0,0.069366667,0.0623,0.043383333,0.132783333,0.007116667,0.013116667,0.000433333,0.0000333,0,0.03185,0.001016667,0.004266667,0.001666667
1451624545,0.472533333,0.00345,0.472533333,0,0.027116667,0.06465,0.043283333,0.13085,0.0071,0.013183333,0.000433333,0.0000667,0,0.031933333,0.001,0.004266667,0.001783333
1451624546,0.465566667,0.003466667,0.465566667,0.0000167,0.0209,0.0648,0.043366667,0.129816667,0.007066667,0.013316667,0.000433333,0.00005,0.0000167,0.032066667,0.001033333,0.0043,0.001616667
1451624547,0.46115,0.00345,0.46115,0,0.020633333,0.06315,0.043233333,0.128783333,0.0071,0.013183333,0.00045,0.0000833,0.0000167,0.0319,0.001,0.004266667,0.001616667
1451624548,0.459883333,0.00345,0.459883333,0,0.020616667,0.062933333,0.043366667,0.12795,0.00705,0.013166667,0.000416667,0.00005,0.0000167,0.031833333,0.001,0.00425,0.001633333
1451624549,0.4605,0.003416667,0.4605,0,0.02075,0.06335,0.043266667,0.127583333,0.007116667,0.013233333,0.000433333,0.0000667,0.0000167,0.03195,0.001016667,0.004283333,0.001666667
1451624550,0.4947,0.00345,0.4947,0,0.056633333,0.0635,0.043316667,0.12695,0.00705,0.013133333,0.000433333,0.0000833,0.0000333,0.031933333,0.001,0.004266667,0.001633333
1451624551,0.506783333,0.003433333,0.506783333,0.0000167,0.06905,0.06405,0.043266667,0.126466667,0.00705,0.0131,0.000433333,0.00005,0.0000333,0.031866667,0.001,0.00425,0.00165
1451624552,0.542216667,0.00345,0.542216667,0,0.069533333,0.093066667,0.04345,0.12615,0.0071,0.013216667,0.000466667,0.0000667,0,0.031916667,0.001033333,0.004283333,0.001583333
1451624553,0.681333333,0.00345,0.681333333,0.0000167,0.069733333,0.209433333,0.04335,0.125633333,0.00715,0.0133,0.000433333,0.000116667,0.0000167,0.031966667,0.001033333,0.004266667,0.001583333
1451624554,1.034183333,0.00345,1.034183333,0.00005,0.070216667,0.508466667,0.0431,0.125266667,0.007283333,0.01355,0.0004,0.0003,0,0.03195,0.001016667,0.004266667,0.001616667
1451624555,1.252466667,0.0034,1.252466667,0.000133333,0.0704,0.69145,0.043083333,0.124916667,0.007416667,0.013666667,0.000383333,0.000416667,0.0000167,0.031783333,0.001,0.00425,0.001433333
1451624556,1.217616667,0.00345,1.217616667,0.0000667,0.070466667,0.6629,0.042833333,0.124566667,0.0074,0.013683333,0.00035,0.000416667,0,0.031916667,0.001,0.00425,0.001583333
1451624557,1.1169,0.00345,1.1169,0.00005,0.070283333,0.580616667,0.0428,0.124183333,0.007383333,0.013566667,0.000333333,0.00035,0.0000333,0.0317,0.001,0.004266667,0.00165
1451624558,0.8278,0.003466667,0.8278,0.0000167,0.09025,0.320966667,0.043166667,0.123983333,0.007183333,0.013383333,0.000416667,0.000183333,0.0000167,0.03185,0.001,0.004283333,0.001716667
1451624559,0.626066667,0.003433333,0.626066667,0.0000333,0.207466667,0.06345,0.043433333,0.123466667,0.006983333,0.01305,0.0005,0,0.0000167,0.031883333,0.001016667,0.004283333,0.001766667
1451624560,0.625016667,0.003416667,0.625016667,0.0000333,0.206616667,0.063716667,0.043333333,0.123266667,0.007033333,0.013033333,0.000483333,0.0000167,0.0000167,0.031916667,0.001,0.004283333,0.001666667
1451624561,0.6246,0.00345,0.6246,0.0000333,0.2063,0.0639,0.043366667,0.122966667,0.006933333,0.013016667,0.0005,0,0.0000167,0.031816667,0.001016667,0.004283333,0.001633333
1451624562,0.624066667,0.003433333,0.624066667,0.0000167,0.206633333,0.0634,0.043316667,0.122683333,0.007033333,0.013033333,0.000466667,0,0.0000167,0.03185,0.001,0.004283333,0.00165
1451624563,0.6243,0.00345,0.6243,0.0000333,0.207116667,0.063066667,0.043316667,0.122516667,0.00705,0.01305,0.000483333,0,0,0.031833333,0.001,0.004283333,0.00165
1451624564,0.624483333,0.00345,0.624483333,0.0000333,0.206766667,0.063816667,0.043316667,0.122316667,0.006983333,0.013016667,0.000466667,0,0.0000167,0.031816667,0.001,0.004283333,0.00165
1451624565,0.625983333,0.003433333,0.625983333,0.0000333,0.206783333,0.065333333,0.043366667,0.1221,0.007,0.013016667,0.000483333,0.0000167,0,0.031833333,0.001,0.004283333,0.00165
1451624566,0.650616667,0.003433333,0.650616667,0.0000167,0.207366667,0.085533333,0.0433,0.121933333,0.007033333,0.013083333,0.000466667,0,0,0.03185,0.001016667,0.004283333,0.00165
1451624567,0.72445,0.003466667,0.72445,0.0000167,0.17515,0.171733333,0.043283333,0.121733333,0.007083333,0.0132,0.000466667,0.00005,0.0000167,0.0318,0.001,0.0043,0.00165
1451624568,0.8065,0.003433333,0.8065,0.0000167,0.070516667,0.319016667,0.043216667,0.121616667,0.0073,0.01345,0.000433333,0.000166667,0.0000167,0.031883333,0.001,0.004283333,0.001516667
1451624569,1.191433333,0.003433333,1.191433333,0.0000833,0.070933333,0.690316667,0.042883333,0.075466667,0.007533333,0.013716667,0.0005,0.000366667,0,0.031666667,0.001016667,0.004266667,0.001633333
1451624570,1.102633333,0.003433333,1.102633333,0.0000667,0.071,0.68785,0.0429,0.00545,0.007566667,0.0137,0.00065,0.0003,0.0000333,0.031766667,0.001,0.004266667,0.001716667
1451624571,1.09835,0.0034,1.09835,0.0001,0.070983333,0.68435,0.043183333,0.005433333,0.00755,0.013666667,0.000683333,0.0003,0,0.031616667,0.001,0.004266667,0.00155
1451624572,1.062483333,0.003416667,1.062483333,0.000133333,0.0708,0.6552,0.043283333,0.005416667,0.007416667,0.0136,0.000683333,0.000283333,0.0000167,0.031533333,0.001,0.004216667,0.001316667
1451624573,0.964983333,0.003416667,0.964983333,0.0001,0.070766667,0.575883333,0.043183333,0.005366667,0.0074,0.01355,0.000683333,0.00025,0.0000167,0.0317,0.001,0.00425,0.00145
1451624574,0.660283333,0.003416667,0.660283333,0.0000167,0.070583333,0.319283333,0.043133333,0.005283333,0.00725,0.013383333,0.000683333,0.0001,0.0000167,0.031766667,0.001,0.004283333,0.001516667
1451624575,0.35565,0.00345,0.35565,0,0.070333333,0.0636,0.043633333,0.005116667,0.007133333,0.013233333,0.000783333,0.0000333,0,0.031816667,0.001,0.004283333,0.001516667
1451624576,0.356166667,0.003433333,0.356166667,0.0000167,0.070316667,0.064416667,0.043416667,0.00515,0.007116667,0.013166667,0.000733333,0.0000167,0.0000167,0.031866667,0.001016667,0.004283333,0.001633333
1451624577,0.355433333,0.00345,0.355433333,0,0.070266667,0.063566667,0.04335,0.005516667,0.007133333,0.013183333,0.000733333,0.0000167,0,0.031833333,0.001,0.004266667,0.001683333
1451624578,0.353833333,0.003433333,0.353833333,0.0000167,0.07025,0.0627,0.04335,0.005133333,0.007116667,0.013166667,0.000733333,0,0.0000167,0.031883333,0.001033333,0.004283333,0.001666667
1451624579,0.366983333,0.00345,0.366983333,0,0.070333333,0.063983333,0.05465,0.005133333,0.007216667,0.013183333,0.000733333,0.0000333,0.0000167,0.031833333,0.001,0.0043,0.0017
1451624580,0.380316667,0.003433333,0.380316667,0,0.070233333,0.0627,0.070416667,0.0051,0.007166667,0.01315,0.000733333,0.0000333,0.0000333,0.031783333,0.001016667,0.004266667,0.00165
1451624581,0.381716667,0.00345,0.381716667,0.0000167,0.07045,0.064383333,0.0693,0.0051,0.00725,0.013233333,0.000766667,0.0000333,0,0.031783333,0.001,0.004283333,0.001566667
1451624582,0.385166667,0.00345,0.385166667,0.0000167,0.070533333,0.063966667,0.072466667,0.0055,0.00705,0.013233333,0.000716667,0.0000167,0.0000333,0.03185,0.001016667,0.0043,0.001583333
1451624583,0.43125,0.003433333,0.43125,0,0.070583333,0.08405,0.094916667,0.005116667,0.0071,0.01325,0.00075,0.0000333,0.0000167,0.031883333,0.001016667,0.0043,0.00165
1451624584,0.532833333,0.003433333,0.532833333,0,0.070616667,0.1727,0.089766667,0.005166667,0.007133333,0.0133,0.00075,0.0000333,0,0.03185,0.001,0.004283333,0.00165
1451624585,0.707933333,0.003433333,0.707933333,0.0000167,0.070866667,0.320466667,0.086933333,0.005216667,0.00725,0.013433333,0.000716667,0.0000833,0,0.031766667,0.001,0.004283333,0.001583333
1451624586,1.146783333,0.0034,1.146783333,0.0000667,0.071266667,0.688533333,0.085066667,0.005416667,0.007466667,0.013716667,0.000633333,0.000233333,0,0.03175,0.001,0.004266667,0.0016
1451624587,1.146333333,0.003433333,1.146333333,0.0000833,0.071216667,0.68855,0.0846,0.005816667,0.007433333,0.013683333,0.000633333,0.000266667,0.0000167,0.031716667,0.001,0.004266667,0.001616667
1451624588,1.140816667,0.0034,1.140816667,0.0000667,0.071083333,0.689066667,0.080116667,0.005416667,0.007433333,0.013633333,0.00065,0.00025,0.0000167,0.031716667,0.001,0.004233333,0.001616667
1451624589,1.104866667,0.003433333,1.104866667,0.0000667,0.071233333,0.660216667,0.079033333,0.005383333,0.0074,0.013683333,0.00065,0.00025,0.0000167,0.031716667,0.001,0.004266667,0.001683333
1451624590,1.004516667,0.003416667,1.004516667,0.00005,0.07105,0.580533333,0.075966667,0.005366667,0.007366667,0.0136,0.00065,0.000216667,0.00005,0.031583333,0.001,0.004266667,0.001733333
1451624591,0.69745,0.003433333,0.69745,0.0000167,0.070866667,0.320966667,0.078616667,0.005266667,0.0073,0.013433333,0.0007,0.0000833,0,0.03175,0.00105,0.004283333,0.0016
1451624592,0.400966667,0.00345,0.400966667,0,0.070616667,0.0734,0.076833333,0.0055,0.007183333,0.013233333,0.00075,0.0000167,0.0000167,0.03185,0.001,0.0043,0.001683333
1451624593,0.394983333,0.003466667,0.394983333,0.0000167,0.0706,0.066516667,0.079666667,0.005133333,0.007066667,0.013233333,0.00075,0.0000667,0.0000167,0.031816667,0.001016667,0.0043,0.001616667
1451624594,0.578283333,0.003416667,0.578283333,0.0000167,0.091583333,0.062466667,0.071583333,0.146083333,0.007083333,0.013216667,0.000433333,0.00005,0.0000167,0.031833333,0.001016667,0.004283333,0.001416667
1451624595,0.6243,0.003433333,0.6243,0,0.097966667,0.064516667,0.078066667,0.170833333,0.00705,0.013083333,0.000333333,0.00005,0.0000333,0.03175,0.001,0.004266667,0.001683333
1451624596,0.836433333,0.003433333,0.836433333,0.00025,0.423983333,0.063583333,0.074833333,0.089666667,0.006816667,0.01275,0.0006,0.000216667,0,0.031783333,0.001033333,0.004283333,0.00145
1451624597,0.81695,0.003483333,0.81695,0.000233333,0.502133333,0.064083333,0.076466667,0.010883333,0.0069,0.012616667,0.000766667,0.000366667,0,0.03185,0.001016667,0.004283333,0.001583333
1451624598,0.795916667,0.00345,0.795916667,0.000266667,0.4999,0.062316667,0.066516667,0.005233333,0.006916667,0.01265,0.000816667,0.00035,0,0.0319,0.001033333,0.0043,0.0016
1451624599,0.795116667,0.003466667,0.795116667,0.000233333,0.497866667,0.063683333,0.066233333,0.004783333,0.006833333,0.01265,0.0008,0.000366667,0,0.031866667,0.001016667,0.004283333,0.001633333
1451624600,0.856283333,0.00345,0.856283333,0.000233333,0.496216667,0.114216667,0.067383333,0.004816667,0.007016667,0.0127,0.000766667,0.000333333,0,0.031866667,0.001016667,0.0043,0.001666667
1451624601,0.964266667,0.003466667,0.964266667,0.0002,0.495216667,0.205033333,0.065283333,0.00485,0.007066667,0.012766667,0.000766667,0.000283333,0.0000333,0.031833333,0.001016667,0.004283333,0.00165
1451624602,1.3912,0.00345,1.3912,0.0001,0.490633333,0.558983333,0.071116667,0.005433333,0.007116667,0.012983333,0.000733333,0.0000667,0,0.031716667,0.001016667,0.004266667,0.0017
1451624603,1.524383333,0.0034,1.524383333,0.00005,0.488433333,0.6783,0.064466667,0.0051,0.00725,0.013,0.000683333,0.0000167,0.0000333,0.031683333,0.001,0.00425,0.0016
1451624604,1.524333333,0.003433333,1.524333333,0.0000333,0.487883333,0.677833333,0.064333333,0.005133333,0.007283333,0.0131,0.000683333,0,0.0000167,0.031683333,0.001,0.004283333,0.001616667
1451624605,1.531166667,0.003433333,1.531166667,0.00005,0.486983333,0.678916667,0.0713,0.0051,0.007316667,0.0131,0.0007,0.0000167,0.0000333,0.0317,0.001016667,0.004266667,0.001616667
1451624606,1.462716667,0.003433333,1.462716667,0.0000667,0.4863,0.618033333,0.079633333,0.005083333,0.0072,0.013016667,0.000683333,0.0000167,0.0000167,0.031616667,0.001,0.004266667,0.001633333
1451624607,1.407533333,0.00345,1.407533333,0.00005,0.485583333,0.573,0.0798,0.00545,0.00715,0.013016667,0.0007,0.00005,0.0000167,0.0317,0.001,0.004283333,0.00165
1451624608,0.906033333,0.003466667,0.906033333,0.0002,0.489333333,0.152683333,0.08045,0.004833333,0.007,0.01275,0.000783333,0.000316667,0,0.03185,0.001033333,0.004283333,0.00165
1451624609,0.8744,0.003466667,0.8744,0.000233333,0.48985,0.0632,0.07995,0.004766667,0.00685,0.012666667,0.000766667,0.000383333,0.0000167,0.117966667,0.001133333,0.004266667,0.001766667
1451624610,0.833916667,0.003433333,0.833916667,0.000216667,0.489216667,0.061683333,0.066416667,0.004766667,0.006866667,0.012583333,0.000766667,0.00035,0,0.08995,0.0011,0.004266667,0.001766667
1451624611,0.7824,0.003433333,0.7824,0.000216667,0.488183333,0.064266667,0.0639,0.004783333,0.007083333,0.012616667,0.0008,0.00035,0,0.0318,0.001016667,0.004283333,0.001583333
1451624612,0.78235,0.003466667,0.78235,0.00025,0.48775,0.062983333,0.0659,0.004783333,0.0069,0.01265,0.0008,0.00035,0.0000167,0.031783333,0.001016667,0.004266667,0.001483333
1451624613,0.7877,0.003466667,0.7877,0.000216667,0.48765,0.06365,0.065433333,0.008616667,0.0069,0.012666667,0.000766667,0.000333333,0.0000167,0.031916667,0.001016667,0.0043,0.001666667
1451624614,0.778933333,0.003466667,0.778933333,0.00025,0.4872,0.0626,0.0634,0.0048,0.006883333,0.01265,0.0008,0.000316667,0.0000167,0.031866667,0.001,0.004283333,0.001616667
1451624615,0.78155,0.003466667,0.78155,0.000216667,0.48765,0.064483333,0.0633,0.0048,0.0069,0.012666667,0.000816667,0.000333333,0.0000167,0.031866667,0.001033333,0.0043,0.001733333
1451624616,0.846183333,0.003433333,0.846183333,0.000233333,0.48715,0.064483333,0.063333333,0.0577,0.006883333,0.012666667,0.000666667,0.000283333,0.0000167,0.031866667,0.001016667,0.004283333,0.0017
1451624617,0.952133333,0.003483333,0.952133333,0.000216667,0.486616667,0.064,0.063183333,0.1435,0.006866667,0.012666667,0.00045,0.000183333,0.0000167,0.0319,0.001016667,0.004283333,0.001666667
1451624618,1.001183333,0.00345,1.001183333,0.000216667,0.486316667,0.109983333,0.063083333,0.137916667,0.006866667,0.012683333,0.00045,0.000183333,0.0000167,0.031866667,0.001016667,0.0043,0.001683333
1451624619,1.106666667,0.003483333,1.106666667,0.0002,0.485966667,0.198283333,0.063,0.137016667,0.006983333,0.012766667,0.00045,0.00015,0,0.031833333,0.001016667,0.004283333,0.001666667
1451624620,1.596933333,0.003433333,1.596933333,0.0000667,0.482066667,0.609866667,0.0628,0.1365,0.0072,0.013066667,0.000383333,0.0000833,0.0000333,0.031666667,0.001,0.004266667,0.001666667
1451624621,1.691383333,0.003433333,1.691383333,0.0000333,0.48085,0.689833333,0.062866667,0.13645,0.007233333,0.013116667,0.000366667,0.0000667,0.0000167,0.0316,0.001,0.004266667,0.0016
1451624622,1.680916667,0.00345,1.680916667,0.0000333,0.4808,0.682116667,0.062883333,0.135683333,0.007233333,0.013083333,0.000383333,0.0000833,0.0000167,0.0317,0.001,0.004266667,0.001616667
1451624623,1.644783333,0.00345,1.644783333,0.00005,0.48055,0.653083333,0.062616667,0.135416667,0.00725,0.013066667,0.000366667,0.0001,0.0000333,0.0317,0.001,0.004266667,0.00165
1451624624,1.54415,0.003433333,1.54415,0.00005,0.4801,0.5722,0.062516667,0.135133333,0.007116667,0.013,0.000383333,0.0000167,0,0.031666667,0.001016667,0.004283333,0.0016
1451624625,1.239466667,0.00345,1.239466667,0.000133333,0.482783333,0.323933333,0.054183333,0.133166667,0.007,0.012833333,0.000416667,0.0000667,0.0000333,0.031733333,0.001,0.004283333,0.0017
1451624626,0.913333333,0.00345,0.913333333,0.000216667,0.484416667,0.0641,0.043633333,0.1297,0.0068,0.01265,0.0005,0.0002,0,0.031816667,0.001016667,0.004283333,0.001583333
1451624627,0.910966667,0.00345,0.910966667,0.000233333,0.48435,0.063466667,0.0438,0.128,0.006866667,0.012633333,0.000516667,0.000216667,0,0.0318,0.001033333,0.004266667,0.0015
1451624628,0.908183333,0.003466667,0.908183333,0.000216667,0.48385,0.062666667,0.043583333,0.1268,0.00695,0.012633333,0.000516667,0.000183333,0.0000167,0.03185,0.001016667,0.004283333,0.0017
1451624629,0.9076,0.003466667,0.9076,0.000216667,0.483866667,0.063383333,0.043666667,0.12615,0.006833333,0.012616667,0.0005,0.0002,0,0.031783333,0.001016667,0.004266667,0.001683333
1451624630,0.907366667,0.00345,0.907366667,0.000216667,0.483616667,0.06305,0.0436,0.12605,0.006816667,0.012616667,0.000483333,0.0002,0,0.031833333,0.001033333,0.004283333,0.001733333
1451624631,0.907916667,0.00345,0.907916667,0.000216667,0.484266667,0.064533333,0.043633333,0.1253,0.006866667,0.012666667,0.0005,0.000216667,0,0.0319,0.001016667,0.0043,0.00175
1451624632,0.905,0.00345,0.905,0.000216667,0.483316667,0.063383333,0.043566667,0.124666667,0.00685,0.012583333,0.0005,0.0002,0,0.031816667,0.001016667,0.00425,0.001683333
1451624633,0.90525,0.00345,0.90525,0.00025,0.483866667,0.06315,0.0439,0.124333333,0.006866667,0.01265,0.000533333,0.0002,0.0000167,0.0318,0.001,0.0043,0.0015
1451624634,0.90375,0.003466667,0.90375,0.000216667,0.48365,0.062633333,0.043616667,0.123933333,0.006933333,0.01265,0.0005,0.000216667,0.0000333,0.031883333,0.001,0.004283333,0.001683333
1451624635,0.9048,0.003433333,0.9048,0.000216667,0.483183333,0.064516667,0.04355,0.124066667,0.006816667,0.01255,0.0005,0.000166667,0,0.0318,0.001016667,0.00425,0.001583333
1451624636,0.905016667,0.00345,0.905016667,0.0002,0.48345,0.064283333,0.043616667,0.123566667,0.006833333,0.012666667,0.000516667,0.0002,0,0.0319,0.001016667,0.0043,0.001666667
1451624637,0.9038,0.003466667,0.9038,0.000216667,0.483233333,0.063533333,0.0436,0.123183333,0.00685,0.01265,0.0005,0.000216667,0,0.031866667,0.001016667,0.004283333,0.001683333
1451624638,0.965116667,0.003466667,0.965116667,0.000233333,0.492566667,0.063033333,0.043583333,0.122783333,0.00685,0.0126,0.000483333,0.000233333,0.0000333,0.031716667,0.001016667,0.00415,0.001533333
1451624639,0.956766667,0.0035,0.956766667,0.0002,0.449633333,0.062933333,0.04355,0.1226,0.006933333,0.012683333,0.000466667,0.0002,0,0.0318,0.001033333,0.004116667,0.001633333
1451624640,0.940616667,0.0035,0.940616667,0.0002,0.4307,0.063416667,0.043533333,0.122916667,0.006983333,0.01275,0.000483333,0.000216667,0,0.031733333,0.001,0.004116667,0.001566667
1451624641,0.588783333,0.003466667,0.588783333,0.0000167,0.0402,0.084933333,0.043383333,0.122566667,0.00705,0.013316667,0.000416667,0.00005,0,0.03175,0.001016667,0.004116667,0.001583333
1451624642,0.6731,0.0035,0.6731,0.0000167,0.02115,0.173166667,0.0433,0.122266667,0.007116667,0.013433333,0.0004,0.0000833,0,0.03175,0.001033333,0.004116667,0.001716667
1451624643,0.80995,0.003466667,0.80995,0.0000333,0.021383333,0.29135,0.043266667,0.122066667,0.00725,0.013533333,0.000416667,0.0002,0.0000333,0.031733333,0.001033333,0.004133333,0.001683333
1451624644,1.28035,0.003466667,1.28035,0.0000667,0.022183333,0.687283333,0.042883333,0.1219,0.007516667,0.0138,0.000366667,0.000416667,0,0.03175,0.00105,0.004116667,0.001616667
1451624645,1.2787,0.003433333,1.2787,0.000116667,0.022166667,0.68725,0.043066667,0.122233333,0.007483333,0.013783333,0.00035,0.00045,0.0000167,0.031583333,0.001033333,0.004116667,0.001483333
1451624646,1.155933333,0.00345,1.155933333,0.0000667,0.02195,0.589016667,0.042933333,0.121566667,0.007483333,0.0137,0.000366667,0.000366667,0.0000167,0.0316,0.00105,0.004116667,0.001683333
